conference,unique_id,title,code_urls
iclr,rJzIBfZAb,Towards Deep Learning Models Resistant to Adversarial Attacks,"['https://github.com/MadryLab/cifar10_challenge', 'https://github.com/Hadisalman/robust-verify-benchmark', 'https://github.com/alexmlamb/verifiable_robustness', 'https://github.com/locuslab/convex_adversarial', 'https://github.com/revbucket/mister_ed', 'https://github.com/P2333/Max-Mahalanobis-Training', 'https://github.com/hope-yao/robust_attention_cifar', 'https://github.com/amerch/CIFAR100-Training', 'https://github.com/tianzheng4/Noisy-Training-Soft-Quantization', 'https://github.com/pfnet-research/ssdrl', 'https://github.com/MadryLab/mnist_challenge', 'https://github.com/tianzheng4/Distributionally-Adversarial-Attack', 'https://github.com/bingcheng45/hnr-extension', 'https://github.com/henry8527/GCE', 'https://github.com/abahram77/mnistChallenge']"
iclr,HkwZSG-CZ,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,"['https://github.com/nunezpaul/MNIST', 'https://github.com/zihangdai/mos', 'https://github.com/tdmeeste/SparseSeqModels', 'https://github.com/cstorm125/thai2fit']"
iclr,H1dh6Ax0Z,TreeQN and ATreeC: Differentiable Tree-Structured Models for Deep Reinforcement Learning,['https://github.com/oxwhirl/treeqn']
iclr,SJi9WOeRb,Gradient Estimators for Implicit Models,['https://github.com/YingzhenLi/SteinGrad']
iclr,HJ94fqApW,Rethinking the Smaller-Norm-Less-Informative Assumption in Channel Pruning of Convolution Layers,['https://github.com/jack-willturner/batchnorm-pruning']
iclr,rkmu5b0a-,MGAN: Training Generative Adversarial Nets with Multiple Generators,['https://github.com/qhoangdl/MGAN']
iclr,BkLhaGZRW,Improving GAN Training via Binarized Representation Entropy (BRE) Regularization,['https://github.com/BorealisAI/bre-gan']
iclr,SyZipzbCb,Distributed Distributional Deterministic Policy Gradients,"['https://github.com/vgudapati/DRLND_Collaboration_Competetion', 'https://github.com/Remtasya/MADDPG', 'https://github.com/Remtasya/Distributional-Multi-Agent-Actor-Critic-Reinforcement-Learning-MADDPG-Tennis-Environment', 'https://github.com/schatty/D4PG-pytorch']"
iclr,rkrC3GbRW,Learning a Generative Model for Validity in Complex Discrete Structures,['https://github.com/DavidJanz/molecule_grammar_rnn']
iclr,rJNpifWAb,Flipout: Efficient Pseudo-Independent Weight Perturbations on Mini-Batches,['https://github.com/dave-fernandes/ECGClassifier']
iclr,Sk7KsfW0-,Lifelong Learning with Dynamically Expandable Networks,['https://github.com/b5510546671/Chest-Xrays-Leaning']
iclr,HkTEFfZRb,Attacking Binarized Neural Networks,['https://github.com/AngusG/cleverhans-attacking-bnns']
iclr,Syg-YfWCW,Go for a Walk and Arrive at the Answer: Reasoning Over Paths in Knowledge Bases using Reinforcement Learning,"['https://github.com/markWJJ/rl', 'https://github.com/shehzaadzd/MINERVA']"
iclr,r1lUOzWCW,Demystifying MMD GANs,['https://github.com/mbinkowski/MMD-GAN']
iclr,By-7dz-AZ,A Framework for the Quantitative Evaluation of Disentangled Representations,['https://github.com/cianeastwood/qedr']
iclr,S1Euwz-Rb,Compositional Attention Networks for Machine Reasoning,"['https://github.com/stanfordnlp/mac-network', 'https://github.com/ivegner/Multi-Memory-MAC-Network', 'https://github.com/kakao/DAFT', 'https://github.com/ceyzaguirre4/mac-network-pytorch', 'https://github.com/rosinality/mac-network-pytorch']"
iclr,ry_WPG-A-,On the Information Bottleneck Theory of Deep Learning,['https://github.com/artemyk/ibsgd']
iclr,SJiHXGWAZ,Diffusion Convolutional Recurrent Neural Network: Data-Driven Traffic Forecasting,"['https://github.com/liyaguang/DCRNN', 'https://github.com/BinqingWu/2019-ZJU_SummerResearch']"
iclr,BydLzGb0Z,Twin Networks: Matching the Future for Sequence Generation,"['https://github.com/dmitriy-serdyuk/twin-net', 'https://github.com/mravanelli/pytorch-kaldi']"
iclr,B1Lc-Gb0Z,Deep Learning as a Mixed Convex-Combinatorial Optimization Problem,['https://github.com/afriesen/ftprop']
iclr,B1e5ef-C-,"A Compressed Sensing View of Unsupervised Text Embeddings, Bag-of-n-Grams, and LSTMs","['https://github.com/NLPrinceton/sparse_recovery', 'https://github.com/NLPrinceton/text_embedding']"
iclr,B18WgG-CZ,Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning,"['https://github.com/facebookresearch/InferSent', 'https://github.com/facebookresearch/SentEval', 'https://github.com/Maluuba/gensen']"
iclr,rJl3yM-Ab,Evidence Aggregation for Answer Re-Ranking in Open-Domain Question Answering,['https://github.com/shuohangwang/mprc']
iclr,ry018WZAZ,Deep Active Learning for Named Entity Recognition,['https://github.com/tonygsw/Joint-Extraction-of-Entities-and-Relations-Based-on-a-Novel-Tagging-Scheme']
iclr,HyRVBzap-,Cascade Adversarial Machine Learning Regularized with a Unified Embedding,['https://github.com/taesikna/cascade_adv_training']
iclr,HJGXzmspb,Training and Inference with Integers in Deep Neural Networks,"['https://github.com/Tiiiger/QPyTorch', 'https://github.com/boluoweifenda/WAGE']"
iclr,B1DmUzWAW,A Simple Neural Attentive Meta-Learner,"['https://github.com/seujung/SNAIL-gluon', 'https://github.com/eambutu/snail-pytorch']"
iclr,H1WgVz-AZ,Learning Approximate Inference Networks for Structured Prediction,['https://github.com/lifu-tu/INFNET']
iclr,r1vuQG-CW,HexaConv,['https://github.com/ehoogeboom/hexaconv']
iclr,HJWLfGWRb,Matrix capsules with EM routing,['https://github.com/IBM/matrix-capsules-with-em-routing']
iclr,BkUHlMZ0b,Evaluating the Robustness of Neural Networks: An Extreme Value Theory Approach,['https://github.com/huanzhang12/CLEVER']
iclr,SJA7xfb0b,Sobolev GAN,['https://github.com/chanshing/sobolev_gan']
iclr,HJsjkMb0Z,i-RevNet: Deep Invertible Networks,"['https://github.com/jhjacobsen/pytorch-i-revnet', 'https://github.com/osmr/imgclsmob']"
iclr,ryRh0bb0Z,Multi-View Data Generation Without View Supervision,['https://github.com/mickaelChen/GMV']
iclr,S1CChZ-CZ,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,['https://github.com/google/active-qa']
iclr,SJJinbWRZ,Model-Ensemble Trust-Region Policy Optimization,"['https://github.com/WilsonWangTHU/mbbl-metrpo', 'https://github.com/thanard/me-trpo']"
iclr,Hyg0vbWC-,Generating Wikipedia by Summarizing Long Sequences,['https://github.com/tensorflow/tensor2tensor']
iclr,rkgOLb-0W,Neural Language Modeling by Jointly Learning Syntax and Lexicon,['https://github.com/nyu-mll/PRPN-Analysis']
iclr,BJJLHbb0-,Deep Autoencoding Gaussian Mixture Model for Unsupervised Anomaly Detection,"['https://github.com/danieltan07/dagmm', 'https://github.com/RomainSabathe/dagmm']"
iclr,rJvJXZb0W,An efficient framework for learning sentence representations,"['https://github.com/lajanugen/S2V', 'https://github.com/coleridge72/quick_thoughts', 'https://github.com/jcaip/quickthoughts']"
iclr,SJzRZ-WCZ,Latent Space Oddity: on the Curvature of Deep Generative Models,['https://github.com/RyanPyle1/RNN-VAE']
iclr,HyH9lbZAW,Variational Message Passing with Structured Inference Networks,['https://github.com/emtiyaz/vmp-for-svae']
iclr,H1sUHgb0Z,Learning From Noisy Singly-labeled Data,['https://github.com/khetan2/MBEM']
iclr,H1-nGgWC-,Gaussian Process Behaviour in Wide Deep Neural Networks,['https://github.com/widedeepnetworks/widedeepnetworks']
iclr,B1gJ1L2aW,Characterizing Adversarial Subspaces Using Local Intrinsic Dimensionality,['https://github.com/xingjunm/lid_adversarial_subspace_detection']
iclr,rk6cfpRjZ,Learning Intrinsic Sparse Structures within Long Short-Term Memory,['https://github.com/wenwei202/iss-rnns']
iclr,HJcSzz-CZ,Meta-Learning for Semi-Supervised Few-Shot Classification,"['https://github.com/y2l/meta-transfer-learning-pytorch', 'https://github.com/renmengye/inc-few-shot-attractor-public', 'https://github.com/renmengye/few-shot-ssl-public', 'https://github.com/y2l/meta-transfer-learning', 'https://github.com/Duan-JM/awesome-papers-fewshot', 'https://github.com/y2l/meta-transfer-learning-tensorflow', 'https://github.com/yaoyao-liu/meta-transfer-learning']"
iclr,HkfXMz-Ab,Neural Sketch Learning for Conditional Program Generation,['https://github.com/capergroup/bayou']
iclr,B1EA-M-0Z,Deep Neural Networks as Gaussian Processes,"['https://github.com/yumaloop/dnn_hsic', 'https://github.com/thegregyang/NNspectra', 'https://github.com/brain-research/nngp']"
iclr,BkJ3ibb0-,Defense-GAN: Protecting Classifiers Against Adversarial Attacks Using Generative Models,"['https://github.com/bibin-sebastian/Physical_Adversarial_examples_GAN', 'https://github.com/kabkabm/defensegan']"
iclr,S1vuO-bCW,Leave no Trace: Learning to Reset for Safe and Autonomous Reinforcement Learning,['https://github.com/brain-research/LeaveNoTrace']
iclr,BkwHObbRZ,Learning One-hidden-layer Neural Networks with Landscape Design,['https://github.com/fangliancheng/tensor-train-NN']
iclr,SJJySbbAZ,Training GANs with Optimism,['https://github.com/vsyrgkanis/optimistic_GAN_training']
iclr,H1Dy---0Z,Distributed Prioritized Experience Replay,"['https://github.com/Lyusungwon/apex_dqn_pytorch', 'https://github.com/haje01/distper', 'https://github.com/neka-nat/distributed_rl', 'https://github.com/dannysdeng/dqn-pytorch', 'https://github.com/mightypirate1/DRL-Tetris', 'https://github.com/eladsar/rbi', 'https://github.com/sherry4186/Distributed-DQN', 'https://github.com/belepi93/Ape-X']"
iclr,SyJ7ClWCb,Countering Adversarial Images using Input Transformations,['https://github.com/facebookresearch/adversarial_image_defenses']
iclr,H1BLjgZCb,Generating Natural Adversarial Examples,['https://github.com/zhengliz/natural-adversary']
iclr,Hkbd5xZRb,Spherical CNNs,"['https://github.com/jonas-koehler/s2cnn', 'https://github.com/Droxef/PDMdeepsphere']"
iclr,SkT5Yg-RZ,Intrinsic Motivation and Automatic Curricula via Asymmetric Self-Play,['https://github.com/tesatory/hsp']
iclr,Sy2ogebAW,Unsupervised Neural Machine Translation,"['https://github.com/artetxem/undreamt', 'https://github.com/rsennrich/subword-nmt']"
iclr,Hk5elxbRW,Smooth Loss Functions for Deep Top-k Classification,['https://github.com/oval-group/smooth-topk']
iclr,BJ8vJebC-,Synthetic and Natural Noise Both Break Neural Machine Translation,['https://github.com/ybisk/charNMT-noise']
iclr,ByQpn1ZA-,Many Paths to Equilibrium: GANs Do Not Need to Decrease a Divergence At Every Step,['https://github.com/kodalinaveen3/DRAGAN']
iclr,Byt3oJ-0W,Learning Latent Permutations with Gumbel-Sinkhorn Networks,['https://github.com/HeddaCohenIndelman/Learning-Gumbel-Sinkhorn-Permutations-w-Pytorch']
iclr,SJcKhk-Ab,Can recurrent neural networks warp time?,['https://github.com/AravindGanesh/ChronoLSTM']
iclr,HJewuJWCZ,Learning to Teach,['https://github.com/D-X-Y/Seminar-X']
iclr,HJtEm4p6Z,Deep Voice 3: Scaling Text-to-Speech with Convolutional Sequence Learning,"['https://github.com/r9y9/deepvoice3_pytorch', 'https://github.com/kinimod23/ATS_Project', 'https://github.com/HaiFengZeng/clari_wavenet_vocoder']"
iclr,B1QRgziT-,Spectral Normalization for Generative Adversarial Networks,"['https://github.com/yeonwoo90/convs', 'https://github.com/taki0112/Spectral_Normalization-Tensorflow', 'https://github.com/meg965/pytorch-rl', 'https://github.com/ladadidadida/Self-Attention-GAN', 'https://github.com/apnkv/nla_spectral_norm', 'https://github.com/ankitAMD/Self-Attention-GAN-master_pytorch', 'https://github.com/VitoRazor/Gan_Architecture', 'https://github.com/koshian2/SNGAN', 'https://github.com/pfnet-research/sngan_projection', 'https://github.com/heykeetae/Self-Attention-GAN', 'https://github.com/Xiaoming-Yu/SingleGAN', 'https://github.com/jugatsingh/self_attention_video', 'https://github.com/GrayXu/SpectralNormalization-TF-Keras', 'https://github.com/guy-oren/DIRT-OST', 'https://github.com/ncuzzy/mygan', 'https://github.com/hinofafa/Self-Attention-GAN', 'https://github.com/navneet-nmk/pytorch-rl', 'https://github.com/ksagit/sn_gan_pytorch', 'https://github.com/kiban/models', 'https://github.com/Bingwen-Hu/DRIT', 'https://github.com/hinofafa/Self-Attention-HearthStone-GAN', 'https://github.com/crcrpar/pytorch.sngan_projection', 'https://github.com/yanqi1811/self-attention', 'https://github.com/rahulbhalley/turing-gan.pytorch']"
iclr,HyZoi-WRb,Debiasing Evidence Approximations: On Importance-weighted Autoencoders and Jackknife Variational Inference,['https://github.com/Microsoft/jackknife-variational-inference']
iclr,ryup8-WCW,Measuring the Intrinsic Dimension of Objective Landscapes,['https://github.com/Helsinki-NLP/shared-info']
iclr,rytstxWAW,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling,"['https://github.com/jiechenjiechen/FastGCN-matlab', 'https://github.com/matenure/FastGCN']"
iclr,Hk6kPgZA-,Certifying Some Distributional Robustness with Principled Adversarial Training,['https://github.com/pfnet-research/ssdrl']
iclr,rkZvSe-RZ,Ensemble Adversarial Training: Attacks and Defenses,"['https://github.com/sangxia/nips-2017-adversarial', 'https://github.com/MadryLab/mnist_challenge', 'https://github.com/cailk/ensemble-adv-training-pytorch', 'https://github.com/tensorflow/models/tree/master/research/adv_imagenet_models', 'https://github.com/JZ-LIANG/Ensemble-Adversarial-Training', 'https://github.com/abahram77/mnistChallenge']"
iclr,BJE-4xW0W,CausalGAN: Learning Causal Implicit Generative Models with Adversarial Training,['https://github.com/mkocaoglu/CausalGAN']
iclr,r1Ddp1-Rb,mixup: Beyond Empirical Risk Minimization,"['https://github.com/scut-aitcm/CompetitiveSENet', 'https://github.com/hongyi-zhang/Fixup', 'https://github.com/jianshen92/stanford-car-grab-challenge', 'https://github.com/CaoShuning/MIXUP', 'https://github.com/scut-aitcm/Competitive-Inner-Imaging-SENet', 'https://github.com/hongyi-zhang/mixup', 'https://github.com/ak110/train1000', 'https://github.com/amerch/CIFAR100-Training', 'https://github.com/akjgskwi/mixup_chainer', 'https://github.com/simongrest/farm-pin-crop-detection-challenge', 'https://github.com/lRomul/argus-freesound', 'https://github.com/makeyourownmaker/mixup', 'https://github.com/jonnor/datascience-master', 'https://github.com/facebookresearch/mixup-cifar10', 'https://github.com/transcendentsky/mixup', 'https://github.com/rwightman/pytorch-image-models', 'https://github.com/AngusG/bn-advex-zhang-fixup', 'https://github.com/yell/kaggle-camera']"
iclr,BkQqq0gRb,Variational Continual Learning,"['https://github.com/aml-team-2/aml-reproducability-challenge', 'https://github.com/nvcuong/variational-continual-learning', 'https://github.com/pihey1995/VariationalContinualLearning']"
iclr,Hko85plCW,Monotonic Chunkwise Attention,"['https://github.com/craffel/mocha', 'https://github.com/craffel/mocha']"
iclr,S1Dh8Tg0-,Fix your classifier: the marginal value of training the last weight layer,"['https://github.com/eladhoffer/convNet.pytorch', 'https://github.com/eladhoffer/fix_your_classifier']"
iclr,SkFAWax0-,VoiceLoop: Voice Fitting and Synthesis via a Phonological Loop,['https://github.com/facebookresearch/loop']
iclr,Skdvd2xAZ,A Scalable Laplace Approximation for Neural Networks,['https://github.com/JavierAntoran/Bayesian-Neural-Networks']
iclr,ryiAv2xAZ,Training Confidence-calibrated Classifiers for Detecting Out-of-Distribution Samples,"['https://github.com/alinlab/Confident_classifier', 'https://github.com/EpiSci/SafeAI', 'https://github.com/Paandaman/TRAINING-CONFIDENCE-CALIBRATED-CLASSIFIERS-FOR-DETECTING-OUT-OF-DISTRIBUTION-SAMPLES']"
iclr,S1v4N2l0-,Unsupervised Representation Learning by Predicting Image Rotations,"['https://github.com/gidariss/FeatureLearningRotNet', 'https://github.com/raghavjajodia/dsga1008_semisuperlearning', 'https://github.com/yeonwoo90/simple-models']"
iclr,H1cWzoxA-,Bi-Directional Block Self-Attention for Fast and Memory-Efficient Sequence Modeling,['https://github.com/taoshen58/BiBloSA']
iclr,BJj6qGbRW,Few-Shot Learning with Graph Neural Networks,"['https://github.com/HoganZhang/few-shot-gnn', 'https://github.com/suvarna-kadam/Oct2018_Demo', 'https://github.com/vgsatorras/few-shot-gnn', 'https://github.com/vgsatorras/few-shot-gnn', 'https://github.com/louis2889184/gnn_few_shot_cifar100']"
iclr,HkZy-bW0-,Temporally Efficient Deep Learning with Spikes,['https://github.com/petered/pdnn']
iclr,HkL7n1-0b,Wasserstein Auto-Encoders,"['https://github.com/pravn/wasserstein_autoencoders', 'https://github.com/vitskvara/GenModels.jl', 'https://github.com/schelotto/Wasserstein-AutoEncoders', 'https://github.com/vitskvara/GenerativeModels.jl', 'https://github.com/mitscha/dplc', 'https://github.com/tolstikhin/wae']"
iclr,BJk59JZ0b,Guide Actor-Critic for Continuous Control,['https://github.com/voot-t/guide-actor-critic']
iclr,HyiAuyb0b,TD or not TD: Analyzing the Role of Temporal Differencing in Deep Reinforcement Learning,['https://github.com/lmb-freiburg/td-or-not-td']
iclr,Hk99zCeAb,"Progressive Growing of GANs for Improved Quality, Stability, and Variation","['https://github.com/clintonjwang/pgan', 'https://github.com/MNaplesDevelopment/DCGAN-PyTorch', 'https://github.com/Latope2-150/Progressive_Growing_of_GANs-PyTorch', 'https://github.com/TUM-ML-Lab18/FaceSwap', 'https://github.com/iimuz/style_based_generator_architecture_for_gan', 'https://github.com/podgorskiy/StyleGan', 'https://github.com/DivJAth/DeepLearning5922', 'https://github.com/lonlyness/pggan-implementation', 'https://github.com/tnishida13/DeOldify24', 'https://github.com/Aruie/Aru_StyleGAN', 'https://github.com/zsef123/PGGAN-Pytorch', 'https://github.com/akanimax/pro_gan_pytorch', 'https://github.com/jonasz/progressive_infogan', 'https://github.com/thenhz/progressive_growing_of_gan', 'https://github.com/MNaplesDevelopment/MNIST-DCGAN-PyTorch', 'https://github.com/timsainb/GAIA', 'https://github.com/axium/Blind-Image-Deconvolution-using-Deep-Generative-Priors', 'https://github.com/musikisomorphie/swd', 'https://github.com/MNaplesDevelopment/Deep-Convolutional-Generative-Adversarial-Networks', 'https://github.com/ojus1/Landscape_ProGAN', 'https://github.com/cedricoeldorf/ConditionalStyleGAN', 'https://github.com/eric-erki/progressive_growing_of_gans', 'https://github.com/jeromerony/Progressive_Growing_of_GANs-PyTorch', 'https://github.com/shahbuland/basic-gans', 'https://github.com/Windrill/Scenery-Video-GANs', 'https://github.com/akanimax/T2F', 'https://github.com/Sangohe/code_cmr_gan', 'https://github.com/apisarek/gan_advances', 'https://github.com/ShenYujun/InterFaceGAN', 'https://github.com/facebookresearch/pytorch_GAN_zoo', 'https://github.com/itsuki8914/PGGAN-TensorFlow', 'https://github.com/LeChangAlex/GAN-Metric', 'https://github.com/tkarras/progressive_growing_of_gans', 'https://github.com/random-quark/progressive-gan-completion', 'https://github.com/civilman628/pgan', 'https://github.com/alfagao/DeOldify', 'https://github.com/Soldie/DeOldify-colorir-imagens-antigas', 'https://github.com/stevehansen43/progressive_GAN', 'https://github.com/NikhitaMethwani/Deep-Fakes-Cars-Generation', 'https://github.com/KaitavMehta95/Insight-Ganscape-Studio', 'https://github.com/AndreasWieg/PC-PGGAN', 'https://github.com/SiskonEmilia/StyleGAN-PyTorch', 'https://github.com/maxmax1992/WGAN_WGAN-GP', 'https://github.com/hukkelas/progan-pytorch']"
