conference,unique_id,title,categories,keywords
aaai,4413,Congestion Graphs for Automated Time Predictions,{'Healthcare'},{'cancer'}
aaai,4417,MEAL: Multi-Model Ensemble via Adversarial Learning,{'Education'},{'student'}
aaai,4419,Virtual-Taobao: Virtualizing Real-World Online Retail Environment for Reinforcement Learning,{'Misinformation'},{'GAN'}
aaai,4422,Label Embedding with Partial Heterogeneous Contexts,{'Safety'},{'Interpretability'}
aaai,4424,Sensitivity Analysis of Deep Neural Networks,{'Attacks (Production)'},{'Adversarial examples'}
aaai,4454,Improving GAN with Neighbors Embedding and Gradient Matching,{'Misinformation'},{'GAN'}
aaai,4457,CAMO: A Collaborative Ranking Method for Content Based Recommendation,{'Defense'},{'adversarial training'}
aaai,4459,Bounding Uncertainty for Active Batch Selection,{'Economics'},{'trade'}
aaai,4463,SVM-Based Deep Stacking Networks,{'Safety'},{'Interpretability'}
aaai,4496,Dueling Bandits with Qualitative Feedback,{'Economics'},{'bandit'}
aaai,4506,Training Deep Neural Networks in Generations: A More Tolerant Teacher Educates Better Students,{'Education'},{'student'}
aaai,4513,Iterative Classroom Teaching,{'Economics'},{'trade'}
aaai,4515,Network Recasting: A Universal Method for Network Architecture Transformation,{'Education'},{'student'}
aaai,4517,Interpreting Deep Models for Text Analysis via Optimization and Regularization Methods,{'Safety'},{'Interpretability'}
aaai,4519,Partially Observable Multi-Sensor Sequential Change Detection: A Combinatorial Multi-Armed Bandit Approach,{'Economics'},{'bandit'}
aaai,4522,RecurJac: An Efficient Recursive Algorithm for Bounding Jacobian Matrix of Neural Networks and Its Applications,{'Misinformation'},{'GANs'}
aaai,4525,Learning to Communicate and Solve Visual Blocks-World Tasks,{'Economics'},{'bandit'}
aaai,4542,Understanding VAEs in Fisher-Shannon Plane,{'Economics'},{'trade'}
aaai,4563,General Robustness Evaluation of Incentive Mechanism against Bounded Rationality Using Continuum-Armed Bandits,{'Economics'},{'bandit'}
aaai,4566,Multi-Agent Discussion Mechanism for Natural Language Generation,{'Misinformation'},{'Text Generation'}
aaai,4567,Large Scale Learning of Agent Rationality in Two-Player Zero-Sum Games,{'Economics'},{'decision theory'}
aaai,4568,Leveraging Observations in Bandits: Between Risks and Benefits,{'Economics'},{'bandit'}
aaai,4569,TrafficPredict: Trajectory Prediction for Heterogeneous Traffic-Agents,{'Robotics'},{'autonomous vehicles'}
aaai,4570,Learning to Teach in Cooperative Multiagent Reinforcement Learning,{'Education'},{'student'}
aaai,4592,What Is One Grain of Sand in the Desert? Analyzing Individual Neurons in Deep NLP Models,{'Safety'},{'Interpretability'}
aaai,4595,A Pattern-Based Approach to Recognizing Time Expressions,{'Safety'},{'Interpretability'}
aaai,4616,Document Informed Neural Autoregressive Topic Models with Distributional Prior,{'Safety'},{'Interpretability'}
aaai,4617,Neural Relation Extraction within and across Sentence Boundaries,{'Healthcare'},{'medical'}
aaai,4631,Neural Machine Translation with Adequacy-Oriented Learning,{'Defense'},{'adversarial training'}
aaai,4637,"Knowledge-Driven Encode, Retrieve, Paraphrase for Medical Image Report Generation",{'Healthcare'},{'medical'}
aaai,4638,What Should I Learn First: Introducing LectureBank for NLP Education and Prerequisite Chain Learning,{'Education'},{'student'}
aaai,4639,Differentiated Distribution Recovery for Neural Text Generation,"{'Misinformation', 'Defense', 'Economics'}","{'Text Generation', 'adversarial training', 'trade'}"
aaai,4641,Insufficient Data Can Also Rock! Learning to Converse Using Smaller Data with Augmentation,"{'Misinformation', 'Defense'}","{'GAN', 'adversarial training'}"
aaai,4649,Exploiting the Ground-Truth: An Adversarial Imitation Based Knowledge Distillation Approach for Event Detection,{'Education'},{'student'}
aaai,4653,Hierarchical Encoder with Auxiliary Supervision for Neural Table-to-Text Generation: Learning Better Representation for Tables,{'Misinformation'},{'Text Generation'}
aaai,4668,Data-to-Text Generation with Content Selection and Planning,{'Misinformation'},{'Text Generation'}
aaai,4722,End-to-End Knowledge-Routed Relational Dialogue System for Automatic Diagnosis,{'Healthcare'},{'diagnosis'}
aaai,4723,A Deep Cascade Model for Multi-Document Reading Comprehension,{'Economics'},{'trade'}
aaai,4730,Combining Axiom Injection and Knowledge Base Completion for Efficient Natural Language Inference,{'Security'},{'injection'}
aaai,4749,Learning Resource Allocation and Pricing for Cloud Profit Maximization,{'Economics'},{'pricing'}
aaai,4767,Deep Learning for Cost-Optimal Planning: Task-Dependent Planner Selection,{'Finance'},{'portfolio'}
aaai,4768,Rotational Diversity in Multi-Cycle Assignment Problems,{'Economics'},{'knapsack'}
aaai,4770,Active Preference Learning Based on Generalized Gini Functions: Application to the Multiagent Knapsack Problem,{'Economics'},{'knapsack'}
aaai,4772,Robustness Guarantees for Bayesian Inference with Gaussian Processes,{'Attacks (Production)'},{'Adversarial examples'}
aaai,4774,On Testing of Uniform Samplers,{'Healthcare'},{'diagnosis'}
aaai,4786,Randomized Strategies for Robust Combinatorial Optimization,{'Economics'},{'knapsack'}
aaai,4793,Semi-Parametric Sampling for Stochastic Bandits with Many Arms,{'Economics'},{'bandit'}
aaai,4800,Optimizing Discount and Reputation Trade-Offs in E-Commerce Systems: Characterization and Online Learning,{'Economics'},{'trade'}
aaai,4807,Personalized Robot Tutoring Using the Assistive Tutor POMDP (AT-POMDP),{'Education'},{'student'}
aaai,4821,GaitSet: Regarding Gait as a Set for Cross-View Gait Recognition,{'Surveillance'},{'Gait Recognition'}
aaai,4833,Data Fine-Tuning,{'Surveillance'},{'Face Recognition'}
aaai,4834,Selective Refinement Network for High Performance Face Detection,{'Surveillance'},{'Face detection'}
aaai,4835,Residual Compensation Networks for Heterogeneous Face Recognition,{'Surveillance'},{'Face Recognition'}
aaai,4849,Human Action Transfer Based on 3D Model Reconstruction,{'Misinformation'},{'GAN'}
aaai,4852,View Inter-Prediction GAN: Unsupervised Representation Learning for 3D Shapes by Learning Global Shape Memories to Support Local View Predictions,{'Misinformation'},{'GAN'}
aaai,4855,StNet: Local and Global Spatial-Temporal Modeling for Action Recognition,{'Economics'},{'trade'}
aaai,4865,3D Volumetric Modeling with Introspective Neural Networks,{'Attacks (Production)'},{'Adversarial examples'}
aaai,4871,Video Object Detection with Locally-Weighted Deformable Neighbors,{'Economics'},{'trade'}
aaai,4874,BiHMP-GAN: Bidirectional 3D Human Motion Prediction GAN,{'Misinformation'},{'GAN'}
aaai,4883,Meta Learning for Image Captioning,{'Security'},{'hacking'}
aaai,4893,PCGAN: Partition-Controlled Human Image Generation,{'Misinformation'},{'GAN'}
aaai,4898,A Bottom-Up Clustering Approach to Unsupervised Person Re-Identification,{'Economics'},{'trade'}
aaai,4902,DDFlow: Learning Optical Flow with Unlabeled Data Distillation,{'Education'},{'student'}
aaai,4910,Learning Attribute-Specific Representations for Visual Tracking,{'Dual Use'},{'UAV'}
aaai,4931,Disentangled Variational Representation for Heterogeneous Face Recognition,{'Surveillance'},{'Face Recognition'}
aaai,4948,Cycle-SUM: Cycle-Consistent Adversarial LSTM Networks for Unsupervised Video Summarization,{'Misinformation'},{'GAN'}
aaai,4955,Cousin Network Guided Sketch Recognition via Latent Attribute Warehouse,{'Defense'},{'adversarial training'}
aaai,4961,Look across Elapse: Disentangled Representation Learning and Photorealistic Cross-Age Face Synthesis for Age-Invariant Face Recognition,{'Surveillance'},{'Face Recognition'}
aaai,4967,Talking Face Generation by Adversarially Disentangled Audio-Visual Representation,{'Defense'},{'adversarial training'}
aaai,4971,Singe Image Rain Removal with Unpaired Information: A Differentiable Programming Perspective,{'Misinformation'},{'GAN'}
aaai,4985,Transforming Underwriting in the Life Insurance Industry,{'Healthcare'},{'medical'}
aaai,4989,Linking Educational Resources on Data Science,{'Healthcare'},{'genetics'}
aaai,4997,DeBGUer: A Tool for Bug Prediction and Diagnosis,{'Healthcare'},{'diagnosis'}
aaai,5000,Logistic Regression on Homomorphic Encrypted Data at Scale,"{'Finance', 'Healthcare', 'Security'}","{'homomorphic', 'medical', 'finance'}"
aaai,5009,Building Trust in Deep Learning System towards Automated Disease Detection,{'Healthcare'},{'medical'}
aaai,5016,Artificial Counselor System for Stock Investment,"{'Finance', 'Economics'}","{'portfolio', 'exchange'}"
aaai,5017,Separating Wheat from Chaff: Joining Biomedical Knowledge and Patient Data for Repurposing Medications,{'Healthcare'},{'medical'}
aaai,5019,Enhancing Evolutionary Conversion Rate Optimization via Multi-Armed Bandit Algorithms,{'Economics'},{'bandit'}
aaai,5025,eRevise: Using Natural Language Processing to Provide Formative Feedback on Text Evidence Usage in Student Writing,{'Education'},{'student'}
aaai,5031,Get IT Scored Using AutoSAS — An Automated System for Scoring Short Answers,{'Education'},{'student'}
aaai,5040,PopBots: Designing an Artificial Intelligence Curriculum for Early Childhood Education,{'Education'},{'student'}
aaai,5044,Model AI Assignments 2019,{'Education'},{'student'}
aaai,5053,Envisioning AI for K-12: What Should Every Child Know about AI?,{'Education'},{'student'}
aaai,5058,Borda Count in Collective Decision Making: A Summary of Recent Results,{'Economics'},{'voting'}
aaai,5072,DBA: Dynamic Multi-Armed Bandit Algorithm,{'Economics'},{'bandit'}
aaai,5080,Counterfactual Reasoning in Observational Studies,{'Healthcare'},{'medical'}
aaai,5084,"Numerical Optimization to AI, and Back",{'Finance'},{'finance'}
aaai,5085,Adaptive Modeling for Risk-Aware Decision Making,{'Economics'},{'trade'}
aaai,5086,Parameterized Heuristics for Incomplete Weighted CSPs,{'Economics'},{'trade'}
aaai,5088,Verifiable and Interpretable Reinforcement Learning through Program Synthesis,{'Safety'},{'Interpretability'}
aaai,5096,Building Human-Machine Trust via Interpretability,{'Safety'},{'Interpretability'}
aaai,5107,What’s Most Broken? A Tool to Assist Data-Driven Iterative Improvement of an Intelligent Tutoring System,{'Education'},{'student'}
aaai,5108,WSD-GAN: Word Sense Disambiguation Using Generative Adversarial Networks,{'Misinformation'},{'GAN'}
aaai,5110,AVS-Net: Automatic Visual Surveillance Using Relation Network,{'Robotics'},{'AVs'}
aaai,5113,A Dynamic Bayesian Network Based Merge Mechanism for Autonomous Vehicles,{'Robotics'},{'autonomous vehicles'}
aaai,5134,Logic-Based Sequential Decision-Making,{'Safety'},{'Interpretability'}
aaai,5142,EWGAN: Entropy-Based Wasserstein GAN for Imbalanced Learning,{'Misinformation'},{'GAN'}
aaai,5143,Emergency Department Online Patient-Caregiver Scheduling,{'Healthcare'},{'medical'}
aaai,5145,Towards Better Accuracy and Robustness with Localized Adversarial Training,{'Defense'},{'adversarial training'}
aaai,5150,Towards Task Understanding in Visual Settings,{'Misinformation'},{'Text Generation'}
aaai,5151,Examining Political Trustworthiness through Text-Based Measures of Ideology,{'Economics'},{'economy'}
aaai,5153,MIGAN: Malware Image Synthesis Using GANs,{'Misinformation'},{'GAN'}
aaai,5154,Desiderata for Interpretability: Explaining Decision Tree Predictions with Counterfactuals,{'Safety'},{'Explainability'}
aaai,5159,Parameterized Heuristics for Incomplete Weighted CSPs,{'Economics'},{'trade'}
iclr,1312.6024,Occupancy Detection in Vehicles Using Fisher Vector Image Representation  ,{'Surveillance'},{'Face detection'}
iclr,1312.6157,Distinction between features extracted using deep belief networks  ,{'Surveillance'},{'Face Recognition'}
iclr,1312.5479,Sparse similarity-preserving hashing  ,{'Economics'},{'trade'}
iclr,1412.6572,Explaining and Harnessing Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
iclr,1412.5068, Towards Deep Neural Network Architectures Robust to Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
iclr,Sk2Im59ex,Unsupervised Cross-Domain Image Generation  ,{'Misinformation'},{'Image Generation'}
iclr,SkxKPDv5xl,SampleRNN: An Unconditional End-to-End Neural Audio Generation Model  ,{'Misinformation'},{'Audio Generation'}
iclr,HJ1kmv9xx,LR-GAN: Layered Recursive Generative Adversarial Networks for Image Generation  ,{'Misinformation'},{'GAN'}
iclr,ry18Ww5ee,Hyperband: Bandit-Based Configuration Evaluation for Hyperparameter Optimization  ,{'Economics'},{'bandit'}
iclr,Sys6GJqxl,Delving into Transferable Adversarial Examples and Black-box Attacks  ,{'Attacks (Production)'},{'Adversarial examples'}
iclr,ryhqQFKgl,Towards Deep Interpretability (MUS-ROVER II): Learning Hierarchical Representations of Tonal Music  ,{'Safety'},{'Interpretability'}
iclr,r1X3g2_xl,Adversarial Training Methods for Semi-Supervised Text Classification  ,{'Defense'},{'adversarial training'}
iclr,S1OufnIlx,Adversarial examples in the physical world  ,{'Attacks (Production)'},{'Adversarial examples'}
iclr,1507.00677,Distributional Smoothing with Virtual Adversarial Training,{'Defense'},{'adversarial training'}
iclr,SJx9GQb0-,Improving the Improved Training of Wasserstein GANs: A Consistency Term and Its Dual Effect,{'Misinformation'},{'GAN'}
iclr,S1XolQbRW,Model compression via distillation and quantization,{'Education'},{'student'}
iclr,ByOExmWAb,MaskGAN: Better Text Generation via Filling in the _______,{'Misinformation'},{'Text Generation'}
iclr,rkZB1XbRZ,Scalable Private Learning with PATE,"{'Education', 'Healthcare', 'Privacy'}","{'Differential privacy', 'student', 'medical'}"
iclr,B1hYRMbCW,On the regularization of Wasserstein GANs,{'Misinformation'},{'GANs'}
iclr,HyydRMZC-,Spatially Transformed Adversarial Examples,{'Attacks (Production)'},{'Adversarial examples'}
iclr,SyZI0GWCZ,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,{'Attacks (Training)'},{'foolbox'}
iclr,H1q-TM-AW,A DIRT-T Approach to Unsupervised Domain Adaptation,{'Defense'},{'adversarial training'}
iclr,rJl63fZRb,Parametrized Hierarchical Procedures for Neural Programming,{'Safety'},{'Interpretability'}
iclr,HyzbhfWRW,Learn to Pay Attention,{'Attacks (Training)'},{'fast gradient sign method'}
iclr,B1jscMbAW,Divide and Conquer Networks,{'Economics'},{'knapsack'}
iclr,rJzIBfZAb,Towards Deep Learning Models Resistant to Adversarial Attacks,{'Attacks (Production)'},{'Adversarial examples'}
iclr,Sy-dQG-Rb,Neural Speed Reading via Skim-RNN,{'Economics'},{'trade'}
iclr,SJi9WOeRb,Gradient Estimators for Implicit Models,{'Misinformation'},{'GANs'}
iclr,rkmu5b0a-,MGAN: Training Generative Adversarial Nets with Multiple Generators,{'Misinformation'},{'GAN'}
iclr,BkLhaGZRW,Improving GAN Training via Binarized Representation Entropy (BRE) Regularization,{'Misinformation'},{'GAN'}
iclr,SJQHjzZ0-,Quantitatively Evaluating GANs With Divergences Proposed for Training,{'Misinformation'},{'GAN'}
iclr,HkTEFfZRb,Attacking Binarized Neural Networks,{'Defense'},{'defensive distillation'}
iclr,r1lUOzWCW,Demystifying MMD GANs,{'Misinformation'},{'GAN'}
